 1.660,   49780.414062 ,      0.138000
 1.671,   49166.433594 ,      0.132200
 1.730,   45236.218750 ,      0.140400
 1.742,   44576.976562 ,      0.139300
 1.754,   43877.746094 ,      0.143600
 1.766,   43425.843750 ,      0.139175
 1.778,   42670.914062 ,      0.143700
 1.791,   41973.011719 ,      0.145900
 1.803,   41359.316406 ,      0.147300
 1.816,   40832.347656 ,      0.143000
 1.828,   40079.847656 ,      0.142700
 1.841,   39512.789062 ,      0.147800
 1.854,   38973.902344 ,      0.144900
 1.866,   38361.687500 ,      0.148000
 1.879,   37753.675781 ,      0.150500
 1.892,   37099.570312 ,      0.147200
 1.905,   36571.242188 ,      0.143100
 1.919,   36160.015625 ,      0.149500
 1.932,   35736.800781 ,      0.149200
 1.945,   34981.832031 ,      0.149900
 1.959,   34582.476562 ,      0.154600
 2.000,   32933.203125 ,      0.151000
 2.014,   32558.964844 ,      0.156100
 2.028,   32148.978516 ,      0.150800
 2.042,   31533.027344 ,      0.154600
 2.056,   31242.527344 ,      0.152700
 2.070,   30803.257812 ,      0.161600
 2.084,   30251.625000 ,      0.150400
 2.099,   29817.337891 ,      0.159600
 2.113,   29487.351562 ,      0.162000
 2.128,   29012.951172 ,      0.160700
 2.143,   28537.275391 ,      0.159200
 2.158,   28154.708984 ,      0.159200
 2.173,   27795.216797 ,      0.165000
 2.188,   27413.919922 ,      0.164000
 2.203,   27034.414062 ,      0.163800
 2.218,   26554.466797 ,      0.165400
 2.234,   25796.644531 ,      0.157200
 2.249,   25858.687500 ,      0.159700
 2.265,   25486.193359 ,      0.169800
 2.280,   25147.939453 ,      0.163000
 2.296,   24878.078125 ,      0.167400
 2.312,   24479.605469 ,      0.157500
 2.328,   24206.220703 ,      0.172900
 2.393,   22915.435547 ,      0.169800
 2.410,   22485.968750 ,      0.176300
 2.427,   22106.724609 ,      0.171700
 2.443,   21851.322266 ,      0.169100
 2.460,   21583.119141 ,      0.173900
 2.477,   21346.205078 ,      0.174600
 2.495,   20911.730469 ,      0.175900
 2.512,   20648.123047 ,      0.171300
 2.529,   20474.228516 ,      0.176800
 2.547,   20077.070312 ,      0.176800
 2.564,   19851.257812 ,      0.181300
 2.582,   19655.859375 ,      0.184600
 2.600,   19338.033203 ,      0.177500
 2.618,   19044.421875 ,      0.188300
 2.636,   18871.638672 ,      0.179200
 2.655,   18565.021484 ,      0.176200
 2.673,   18282.597656 ,      0.186400
 2.692,   18010.101562 ,      0.178000
 2.710,   17813.015625 ,      0.187500
 2.748,   17378.916016 ,      0.181800
 2.767,   17079.972656 ,      0.179800
 2.786,   16929.869141 ,      0.191800
 2.844,   16265.345703 ,      0.190500
 2.864,   15963.964844 ,      0.188200
 2.884,   15832.002930 ,      0.186400
 2.904,   15626.963867 ,      0.197800
