event,id,pt,eta,phi,momentum,mass
14269,	-6000113,	67.5787,	1.48282,	1.55711,	156.524,	15
14270,	6000113,	60.9415,	-0.930254,	1.07498,	89.2673,	15
14270,	-6000113,	62.0982,	-1.13215,	-2.05774,	106.333,	15
14271,	6000113,	207.169,	-0.721683,	-2.83077,	263.501,	15
14271,	-6000113,	14.0046,	0.653174,	1.88222,	17.0998,	15
14272,	6000113,	45.9499,	2.96076,	-2.56039,	444.896,	15
14272,	-6000113,	71.4268,	2.08019,	0.337601,	290.383,	15
14273,	6000113,	14.34,	0.488046,	-3.09141,	16.082,	15
14273,	-6000113,	15.6648,	-3.54971,	-1.23537,	272.819,	15
14274,	6000113,	54.4461,	0.630721,	0.435112,	65.6395,	15
14274,	-6000113,	66.0116,	1.03468,	-2.74719,	104.614,	15
14275,	6000113,	47.1417,	-0.520546,	-2.50858,	53.6742,	15
14275,	-6000113,	90.9065,	-0.297562,	-0.10865,	94.9608,	15
14276,	6000113,	52.6262,	-1.29571,	2.49345,	103.34,	15
14276,	-6000113,	57.3307,	-2.42043,	0.16569,	325.053,	15
14277,	6000113,	61.1439,	2.58198,	2.37631,	406.574,	15
14277,	-6000113,	32.6281,	1.06365,	-0.855496,	52.8921,	15
14278,	6000113,	60.9896,	2.81377,	2.73531,	510.261,	15
14278,	-6000113,	64.5519,	2.58349,	-0.683802,	429.876,	15
14279,	6000113,	54.3601,	3.33683,	-1.37735,	765.537,	15
14279,	-6000113,	67.8119,	3.49676,	1.91828,	1120.21,	15
14280,	6000113,	20.5111,	-1.91583,	-1.36762,	71.171,	15
14280,	-6000113,	27.4054,	1.27378,	2.07287,	52.8115,	15
14281,	6000113,	56.7947,	-1.33637,	2.05283,	115.521,	15
14281,	-6000113,	63.5457,	-1.79893,	-0.693745,	197.266,	15
14282,	6000113,	88.0051,	1.19317,	2.43725,	158.443,	15
14282,	-6000113,	42.1037,	0.852939,	-0.278581,	58.3703,	15
14283,	6000113,	140.461,	-1.28178,	-2.41348,	272.536,	15
14283,	-6000113,	29.0502,	-1.36289,	1.47738,	60.4735,	15
14284,	6000113,	53.1251,	3.53865,	-2.04826,	915.066,	15
14284,	-6000113,	55.8735,	2.61838,	1.15722,	385.148,	15
14285,	6000113,	46.3967,	-2.34909,	1.5155,	245.242,	15
14285,	-6000113,	38.3568,	-0.593019,	-1.54061,	45.3013,	15
14286,	6000113,	121.064,	-2.94744,	-3.07316,	1156.74,	15
14286,	-6000113,	25.5753,	-3.92407,	0.620574,	647.388,	15
14287,	6000113,	54.3521,	-0.368466,	-1.68932,	58.0836,	15
14287,	-6000113,	73.0007,	-0.470091,	2.00836,	81.2164,	15
14288,	6000113,	47.0061,	0.183239,	2.97164,	47.7974,	15
14288,	-6000113,	80.0503,	0.290115,	-0.505563,	83.4428,	15
14289,	6000113,	31.3457,	-0.566635,	-1.95383,	36.514,	15
14289,	-6000113,	19.5511,	-3.54228,	0.784132,	337.987,	15
14290,	6000113,	46.2425,	1.26561,	-0.0711374,	88.4921,	15
14290,	-6000113,	99.8168,	1.00836,	-2.45261,	155.011,	15
14291,	6000113,	56.344,	-0.407303,	1.74642,	61.0825,	15
14291,	-6000113,	8.89503,	3.02086,	2.8826,	91.4306,	15
14292,	6000113,	13.3365,	-1.45063,	1.01491,	30.0088,	15
14292,	-6000113,	60.565,	1.30533,	-2.02979,	119.918,	15
14293,	6000113,	27.2634,	-0.372132,	-0.240123,	29.1731,	15
14293,	-6000113,	43.407,	2.05671,	-1.96806,	172.501,	15
14294,	6000113,	47.2107,	1.99425,	2.5203,	176.634,	15
14294,	-6000113,	55.5449,	0.802498,	-0.473703,	74.4112,	15
14295,	6000113,	17.2894,	0.398866,	1.08478,	18.683,	15
14295,	-6000113,	31.9957,	3.38912,	2.13765,	474.711,	15
14296,	6000113,	19.5046,	2.5207,	0.805478,	122.076,	15
14296,	-6000113,	122.512,	1.0633,	-2.85756,	198.545,	15
14297,	6000113,	21.0879,	2.4458,	-0.326106,	122.588,	15
14297,	-6000113,	121.581,	3.33634,	3.02648,	1711.35,	15
14298,	6000113,	64.0901,	2.2924,	1.80313,	320.442,	15
14298,	-6000113,	64.2965,	1.24527,	0.0624694,	120.933,	15
14299,	6000113,	82.478,	2.7703,	0.241186,	660.9,	15
14299,	-6000113,	5.34678,	0.993649,	2.95753,	8.21077,	15
14300,	6000113,	63.6068,	2.58811,	0.984628,	425.524,	15
14300,	-6000113,	66.1201,	2.70866,	-2.88622,	498.405,	15
14301,	6000113,	40.4721,	0.745221,	1.4162,	52.2401,	15
14301,	-6000113,	68.4127,	1.78611,	-1.7845,	209.815,	15
14302,	6000113,	36.4275,	2.27953,	-2.38481,	179.85,	15
14302,	-6000113,	28.2579,	-0.156673,	0.689584,	28.6054,	15
14303,	6000113,	30.6382,	-2.13706,	2.69296,	131.629,	15
14303,	-6000113,	29.5253,	0.48296,	-0.579117,	33.0361,	15
14304,	6000113,	75.5691,	2.19346,	-2.96548,	342.998,	15
14304,	-6000113,	49.912,	2.99839,	-0.663006,	501.693,	15
14305,	6000113,	43.4896,	1.05986,	3.00229,	70.2892,	15
14305,	-6000113,	20.3491,	3.73839,	0.887436,	427.882,	15
14306,	6000113,	67.2095,	-3.39102,	2.90044,	999.068,	15
14306,	-6000113,	96.9637,	-2.87967,	-1.80998,	866.109,	15
14307,	6000113,	44.4839,	1.05679,	-2.06642,	71.7237,	15
14307,	-6000113,	82.9451,	1.2823,	0.982318,	161.01,	15
14308,	6000113,	30.0817,	3.78682,	2.7245,	663.881,	15
14308,	-6000113,	75.963,	1.99162,	-1.8634,	283.49,	15
14309,	6000113,	42.916,	2.05199,	2.10608,	169.773,	15
14309,	-6000113,	73.2205,	1.2249,	-1.17697,	135.371,	15
14310,	6000113,	65.2569,	-2.77685,	2.08683,	526.316,	15
14310,	-6000113,	53.9751,	-3.47999,	-1.62966,	876.835,	15
14311,	6000113,	85.3715,	1.13103,	-1.40505,	146.051,	15
14311,	-6000113,	48.2001,	1.09464,	2.4142,	80.0789,	15
14312,	6000113,	50.9037,	-0.610134,	2.63398,	60.6761,	15
14312,	-6000113,	62.1579,	-1.46471,	-0.168026,	141.641,	15
14313,	6000113,	38.2482,	-3.67024,	-0.651738,	751.327,	15
14313,	-6000113,	20.5869,	-1.20501,	2.62022,	37.4319,	15
14314,	6000113,	34.0442,	-1.69666,	-0.83489,	95.9878,	15
14314,	-6000113,	37.7966,	0.563642,	2.52399,	43.9611,	15
14315,	6000113,	83.0317,	-1.72109,	-1.79551,	239.526,	15
14315,	-6000113,	42.3605,	-2.26805,	1.61424,	206.804,	15
14316,	6000113,	64.1159,	0.856872,	1.21726,	89.1297,	15
14316,	-6000113,	113.447,	0.955483,	-0.356163,	169.294,	15
14317,	6000113,	119.976,	-0.580341,	0.444297,	140.753,	15
14317,	-6000113,	70.0071,	-1.43171,	1.51833,	154.881,	15
14318,	6000113,	31.1265,	3.23728,	-1.66862,	396.921,	15
14318,	-6000113,	49.5189,	1.24162,	1.07256,	92.8515,	15
14319,	6000113,	57.5973,	-0.225254,	0.605916,	59.0648,	15
14319,	-6000113,	35.6494,	1.41991,	-2.11429,	78.0453,	15
14320,	6000113,	74.1356,	0.273431,	-0.746405,	76.9243,	15
14320,	-6000113,	92.4297,	1.51369,	-1.37758,	220.147,	15
14321,	6000113,	42.4015,	0.329617,	2.62042,	44.7258,	15
14321,	-6000113,	36.7631,	2.28532,	-0.327024,	182.54,	15
14322,	6000113,	55.572,	-0.0756729,	0.378607,	55.7312,	15
14322,	-6000113,	9.16615,	-3.3585,	-2.58479,	131.905,	15
14323,	6000113,	81.0854,	1.10434,	0.215142,	135.764,	15
14323,	-6000113,	175.218,	1.04358,	-1.22188,	279.61,	15
14324,	6000113,	80.4478,	1.26471,	1.71247,	153.831,	15
14324,	-6000113,	56.5913,	0.584294,	-2.60486,	66.5294,	15
14325,	6000113,	41.1908,	-0.991005,	1.30406,	63.1279,	15
14325,	-6000113,	113.717,	-0.314182,	-3.06846,	119.376,	15
14326,	6000113,	67.7694,	-1.82461,	-0.677654,	215.563,	15
14326,	-6000113,	57.9576,	-2.09828,	1.90792,	239.793,	15
14327,	6000113,	74.6383,	0.718614,	3.01461,	94.7539,	15
14327,	-6000113,	48.6884,	1.00108,	-0.149853,	75.1918,	15
14328,	6000113,	39.878,	3.01896,	-2.26538,	409.125,	15
14328,	-6000113,	25.7137,	0.652771,	0.497377,	31.3895,	15
14329,	6000113,	73.2671,	-0.824694,	1.29182,	99.6268,	15
14329,	-6000113,	46.4335,	-1.40166,	-1.8674,	100.021,	15
14330,	6000113,	119.516,	-1.04318,	3.04997,	190.662,	15
14330,	-6000113,	34.1007,	-0.860084,	0.655058,	47.5105,	15
14331,	6000113,	43.0447,	3.2048,	-2.72221,	531.41,	15
14331,	-6000113,	39.9316,	1.2612,	-0.685752,	76.1287,	15
14332,	6000113,	58.474,	-1.69031,	1.40413,	163.892,	15
14332,	-6000113,	19.8452,	0.605321,	-1.3746,	23.5933,	15
14333,	6000113,	52.2239,	-2.65511,	-2.24006,	373.319,	15
14333,	-6000113,	21.9028,	-0.416674,	-0.157812,	23.8318,	15
14334,	6000113,	69.2067,	0.679273,	2.94204,	85.7965,	15
14334,	-6000113,	52.8262,	0.869403,	-0.204868,	74.0805,	15
14335,	6000113,	51.04,	0.190058,	2.01756,	51.9646,	15
14335,	-6000113,	65.2832,	0.910454,	-1.24911,	94.2621,	15
14336,	6000113,	41.821,	1.67947,	-1.46665,	116.036,	15
14336,	-6000113,	88.2283,	1.70855,	1.61895,	251.542,	15
14337,	6000113,	30.1638,	-3.12468,	0.0991197,	343.816,	15
14337,	-6000113,	38.0751,	-0.787751,	-2.37637,	50.5125,	15
14338,	6000113,	40.0306,	-0.547873,	2.55758,	46.1903,	15
14338,	-6000113,	59.8212,	0.898372,	0.0255309,	85.6291,	15
14339,	6000113,	341.742,	-1.55799,	-3.06555,	847.486,	15
14339,	-6000113,	113.977,	-1.77263,	2.63674,	345.135,	15
14340,	6000113,	20.2298,	-4.35824,	1.8906,	790.296,	15
14340,	-6000113,	13.7694,	-1.06036,	-0.496166,	22.2634,	15
14341,	6000113,	20.918,	0.790481,	1.6838,	27.8009,	15
14341,	-6000113,	50.5089,	2.99173,	-2.04758,	504.34,	15
14342,	6000113,	25.8192,	-2.5683,	-0.451642,	169.378,	15
14342,	-6000113,	25.3475,	0.408139,	-2.87102,	27.4881,	15
14343,	6000113,	43.5037,	0.309755,	2.60738,	45.6075,	15
14343,	-6000113,	48.4132,	1.86271,	-0.317721,	159.678,	15
14344,	6000113,	57.2146,	2.71703,	1.08456,	434.872,	15
14344,	-6000113,	59.7311,	2.1712,	-2.10741,	265.29,	15
14345,	6000113,	119.483,	-0.251939,	0.843562,	123.295,	15
14345,	-6000113,	116.622,	0.733135,	0.756525,	149.392,	15
14346,	6000113,	81.4546,	2.19885,	-1.43083,	371.661,	15
14346,	-6000113,	58.4665,	1.66205,	1.74313,	159.609,	15
14347,	6000113,	42.4241,	1.84037,	-0.369047,	136.98,	15
14347,	-6000113,	75.146,	2.62192,	3.04661,	519.815,	15
14348,	6000113,	43.3236,	-0.477797,	2.61086,	48.3635,	15
14348,	-6000113,	7.37008,	-4.2415,	0.434,	256.208,	15
14349,	6000113,	27.4707,	-5.04579,	0.629678,	2134.11,	15
14349,	-6000113,	31.8641,	-2.49838,	-2.15769,	195.087,	15
14350,	6000113,	53.3412,	-0.687985,	-1.31255,	66.4709,	15
14350,	-6000113,	57.1087,	-1.57551,	1.77996,	143.917,	15
14351,	6000113,	56.8158,	-2.35193,	-0.493918,	301.154,	15
14351,	-6000113,	67.9424,	-1.7569,	1.89674,	202.708,	15
14352,	6000113,	60.2484,	-3.22517,	1.51104,	759.06,	15
14352,	-6000113,	78.6878,	-2.72918,	-1.08641,	605.331,	15
14353,	6000113,	61.7158,	-2.72708,	0.0440926,	473.78,	15
14353,	-6000113,	50.8124,	-1.91707,	-3.05736,	176.523,	15
14354,	6000113,	50.5781,	-0.315487,	-1.03309,	53.1161,	15
14354,	-6000113,	85.5654,	1.24599,	-1.64805,	161.036,	15
14355,	6000113,	58.1192,	-0.910575,	0.688484,	83.9254,	15
14355,	-6000113,	45.1665,	-2.16903,	-2.4471,	200.18,	15
14356,	6000113,	70.078,	1.09583,	1.66089,	116.537,	15
14356,	-6000113,	49.4694,	1.76196,	-1.04768,	148.297,	15
14357,	6000113,	43.6468,	2.22518,	-2.16993,	204.337,	15
14357,	-6000113,	99.2169,	2.63239,	1.92505,	693.467,	15
14358,	6000113,	107.604,	1.9159,	-0.585297,	373.399,	15
14358,	-6000113,	99.7346,	2.19918,	-1.79547,	455.216,	15
14359,	6000113,	60.6471,	-3.276,	0.150734,	803.8,	15
14359,	-6000113,	64.2151,	-3.35786,	-2.61466,	923.492,	15
14360,	6000113,	70.0164,	-2.14111,	0.607012,	301.995,	15
14360,	-6000113,	34.0535,	-0.811147,	-2.97432,	45.8843,	15
14361,	6000113,	49.6336,	1.55881,	0.799164,	123.18,	15
14361,	-6000113,	29.3686,	-0.501302,	-2.66172,	33.1368,	15
14362,	6000113,	177.802,	0.226432,	-1.47364,	182.379,	15
14362,	-6000113,	271.817,	0.762445,	-1.57765,	354.726,	15
14363,	6000113,	33.9432,	1.91766,	2.73239,	117.986,	15
14363,	-6000113,	33.0238,	-0.492784,	-1.0034,	37.1153,	15
14364,	6000113,	48.1929,	3.381,	0.261418,	709.259,	15
14364,	-6000113,	39.7371,	1.69673,	-3.09181,	112.046,	15
14365,	6000113,	33.9626,	2.33155,	2.59411,	176.454,	15
14365,	-6000113,	73.3332,	3.49591,	-0.538736,	1210.39,	15
14366,	6000113,	41.3767,	-2.27308,	1.84916,	202.998,	15
14366,	-6000113,	64.2993,	-1.09349,	-1.39396,	106.728,	15
14367,	6000113,	32.0369,	-2.07574,	-0.159022,	129.684,	15
14367,	-6000113,	24.8667,	0.748044,	2.9847,	32.1546,	15
14368,	6000113,	33.708,	0.988975,	2.95435,	51.5806,	15
14368,	-6000113,	53.9972,	-1.12919,	-1.23585,	92.2397,	15
14369,	6000113,	61.3556,	1.46769,	2.23399,	140.187,	15
14369,	-6000113,	60.4999,	1.42513,	-0.841092,	133.066,	15
14370,	6000113,	48.0105,	1.16953,	2.79857,	84.7623,	15
14370,	-6000113,	40.0698,	2.83221,	-0.230147,	341.432,	15
14371,	6000113,	33.07,	0.707899,	-0.753167,	41.708,	15
14371,	-6000113,	84.8377,	-0.428593,	2.76701,	92.7497,	15
14372,	6000113,	88.5696,	-0.342235,	1.693,	93.8072,	15
14372,	-6000113,	34.6993,	0.788311,	-0.61665,	46.051,	15
14373,	6000113,	11.3763,	3.46701,	-0.836318,	182.431,	15
14373,	-6000113,	25.9917,	-0.380335,	-2.30115,	27.8943,	15
14374,	6000113,	31.3226,	-0.128952,	-2.69849,	31.5834,	15
14374,	-6000113,	151.57,	0.665175,	1.65205,	186.356,	15
14375,	6000113,	101.501,	0.743227,	-1.21545,	130.849,	15
14375,	-6000113,	32.0426,	-1.0046,	-0.442425,	49.618,	15
14376,	6000113,	40.5621,	-2.04961,	0.989575,	160.092,	15
14376,	-6000113,	69.2162,	-0.174451,	1.72851,	70.2721,	15
14377,	6000113,	59.3902,	-1.69425,	2.14356,	167.073,	15
14377,	-6000113,	69.8017,	-1.32671,	-1.22358,	140.788,	15
14378,	6000113,	68.855,	-1.89404,	-2.28433,	233.991,	15
14378,	-6000113,	21.4952,	0.0549416,	1.16789,	21.5277,	15
14379,	6000113,	60.6498,	-1.91247,	-2.36656,	209.772,	15
14379,	-6000113,	61.8921,	-1.8881,	0.659428,	209.138,	15
14380,	6000113,	87.1199,	-1.6105,	-0.722737,	226.734,	15
14380,	-6000113,	49.527,	-2.3659,	-2.75687,	266.144,	15
14381,	6000113,	92.919,	-0.503199,	-1.23241,	104.933,	15
14381,	-6000113,	58.6298,	-1.57149,	0.0620379,	147.207,	15
14382,	6000113,	53.7827,	-0.367901,	1.77828,	57.4637,	15
14382,	-6000113,	62.2692,	-0.999643,	-1.28582,	96.0602,	15
14383,	6000113,	37.7723,	0.761934,	1.08683,	49.2774,	15
14383,	-6000113,	21.115,	3.49059,	-1.55594,	346.665,	15
14384,	6000113,	38.7838,	-1.81871,	3.06335,	122.676,	15
14384,	-6000113,	39.4783,	0.211955,	-0.597618,	40.3684,	15
14385,	6000113,	53.1561,	-1.83699,	-1.69098,	171.081,	15
14385,	-6000113,	57.2407,	-0.830289,	1.98512,	78.1308,	15
14386,	6000113,	59.9079,	1.63911,	1.17048,	160.096,	15
14386,	-6000113,	64.4895,	1.29045,	-2.44034,	126.063,	15
14387,	6000113,	79.2966,	0.209072,	-0.0734589,	81.036,	15
14387,	-6000113,	35.7887,	-0.843829,	2.88975,	49.3046,	15
14388,	6000113,	84.3263,	2.09871,	-1.96682,	349.039,	15
14388,	-6000113,	41.9924,	1.68746,	1.40002,	117.384,	15
14389,	6000113,	67.0881,	-0.815494,	0.0570471,	90.6599,	15
14389,	-6000113,	55.4781,	-1.3778,	-2.51711,	117.012,	15
14390,	6000113,	93.0999,	3.22567,	1.3398,	1173.53,	15
14390,	-6000113,	42.5848,	2.10129,	-0.268848,	176.707,	15
14391,	6000113,	61.979,	-0.644275,	3.07895,	75.2936,	15
14391,	-6000113,	49.9796,	0.26759,	0.0908128,	51.7797,	15
14392,	6000113,	57.2662,	-1.264,	1.99231,	109.438,	15
14392,	-6000113,	41.1831,	0.102553,	-1.08889,	41.3998,	15
14393,	6000113,	57.2925,	-2.03388,	-3.00058,	222.711,	15
14393,	-6000113,	55.3979,	-1.09794,	-0.409916,	92.2802,	15
14394,	6000113,	24.1638,	-1.47867,	2.55673,	55.7588,	15
14394,	-6000113,	13.6719,	-4.9756,	-1.42298,	990.137,	15
14395,	6000113,	68.4077,	-0.442789,	-2.79151,	75.224,	15
14395,	-6000113,	29.8648,	1.50041,	1.74417,	70.28,	15
14396,	6000113,	124.857,	1.34457,	0.608252,	255.782,	15
14396,	-6000113,	37.4692,	1.15629,	-1.49727,	65.4358,	15
14397,	6000113,	46.1193,	-1.07784,	-2.9481,	75.6048,	15
14397,	-6000113,	49.2691,	0.433235,	-0.32921,	53.9656,	15
14398,	6000113,	46.4329,	-2.88636,	1.27434,	417.518,	15
14398,	-6000113,	72.0573,	-3.61319,	-1.39078,	1337.06,	15
14399,	6000113,	36.0764,	1.86335,	-1.99312,	119.061,	15
14399,	-6000113,	78.9782,	2.95342,	0.437823,	759.124,	15
14400,	6000113,	37.634,	4.27677,	-1.3637,	1355.23,	15
14400,	-6000113,	33.4799,	2.12525,	1.96468,	142.196,	15
14401,	6000113,	58.4753,	0.775928,	1.65642,	76.9794,	15
14401,	-6000113,	63.7513,	0.845859,	-1.6738,	87.9502,	15
14402,	6000113,	71.5344,	0.910281,	0.152646,	103.275,	15
14402,	-6000113,	31.839,	2.59976,	2.15588,	215.468,	15
14403,	6000113,	57.2437,	-0.876212,	1.91651,	80.6605,	15
14403,	-6000113,	63.0077,	-1.24209,	-1.46731,	118.19,	15
14404,	6000113,	59.4806,	-2.01163,	-1.42151,	226.301,	15
14404,	-6000113,	58.9951,	-1.41516,	1.47805,	128.61,	15
14405,	6000113,	83.9029,	1.08504,	-1.44546,	138.333,	15
14405,	-6000113,	33.5074,	0.0815117,	1.55141,	33.6187,	15
14406,	6000113,	48.6567,	-2.05148,	2.76082,	192.388,	15
14406,	-6000113,	92.3977,	-0.953422,	-1.97443,	137.672,	15
14407,	6000113,	41.4531,	0.426756,	-0.939373,	45.2854,	15
14407,	-6000113,	20.7879,	3.10107,	2.71087,	231.439,	15
14408,	6000113,	42.4014,	-1.09708,	-1.59106,	70.5824,	15
14408,	-6000113,	44.5436,	-2.85666,	0.795756,	388.882,	15
14409,	6000113,	75.3112,	0.0820027,	-0.673961,	75.5646,	15
14409,	-6000113,	56.8879,	-0.0379502,	3.13978,	56.9288,	15
14410,	6000113,	50.0475,	2.05214,	0.44493,	198.014,	15
14410,	-6000113,	46.0508,	0.648983,	-2.87733,	56.0938,	15
14411,	6000113,	110.076,	-0.804583,	1.30731,	147.668,	15
14411,	-6000113,	44.3617,	-0.912426,	-0.770552,	64.1449,	15
14412,	6000113,	23.2718,	1.8264,	-1.35966,	74.1494,	15
14412,	-6000113,	138.992,	2.3062,	1.93743,	704.404,	15
14413,	6000113,	57.8783,	0.214843,	1.67323,	59.2192,	15
14413,	-6000113,	61.0758,	0.762001,	-1.42218,	79.6822,	15
14414,	6000113,	61.2368,	-1.2842,	-1.46753,	119.064,	15
14414,	-6000113,	38.0644,	-2.94755,	0.585488,	363.737,	15
14415,	6000113,	73.3734,	2.8206,	0.958042,	618.043,	15
14415,	-6000113,	50.196,	2.67857,	-1.99243,	367.258,	15
14416,	6000113,	51.1659,	3.72804,	1.25188,	1064.8,	15
14416,	-6000113,	70.805,	2.58807,	-0.658032,	473.656,	15
14417,	6000113,	8.53652,	-1.35797,	-0.599688,	17.694,	15
14417,	-6000113,	34.2637,	2.52213,	0.118437,	214.755,	15
14418,	6000113,	68.2564,	-0.610815,	0.943747,	81.3903,	15
14418,	-6000113,	52.367,	-0.25806,	-2.13309,	54.1204,	15
14419,	6000113,	67.9378,	-0.997453,	1.84047,	104.63,	15
14419,	-6000113,	57.8422,	-0.807748,	-1.84788,	77.7606,	15
14420,	6000113,	55.0953,	2.90778,	2.29341,	506.067,	15
14420,	-6000113,	57.063,	2.09358,	-0.707467,	235.018,	15
14421,	6000113,	53.0849,	-0.159116,	2.77953,	53.7583,	15
14421,	-6000113,	70.0512,	-0.0658992,	-0.174862,	70.2034,	15
14422,	6000113,	179.254,	-0.983475,	-1.46073,	273.16,	15
14422,	-6000113,	64.1182,	-0.561823,	-2.56138,	74.5065,	15
14423,	6000113,	74.0151,	0.989727,	-1.68735,	113.324,	15
14423,	-6000113,	50.5705,	0.384114,	0.777771,	54.3473,	15
14424,	6000113,	36.8945,	-0.739339,	-0.306612,	47.4459,	15
14424,	-6000113,	51.0383,	-2.40682,	2.96782,	285.527,	15
14425,	6000113,	60.4355,	-0.503373,	1.607,	68.2553,	15
14425,	-6000113,	63.4373,	-0.642455,	-1.9018,	76.9856,	15
14426,	6000113,	30.6314,	-0.0257466,	-1.54514,	30.6416,	15
14426,	-6000113,	48.4873,	-2.04006,	2.147,	189.612,	15
14427,	6000113,	17.5984,	-0.209735,	-0.625337,	17.9869,	15
14427,	-6000113,	40.4541,	-2.86367,	-3.12313,	355.647,	15
14428,	6000113,	25.5563,	0.504296,	2.72339,	28.8754,	15
14428,	-6000113,	146.564,	0.70061,	-0.99024,	184.03,	15
14429,	6000113,	46.6155,	-0.766433,	1.76161,	60.9904,	15
14429,	-6000113,	84.6814,	-0.523788,	-0.883133,	96.5657,	15
14430,	6000113,	30.2497,	-1.90065,	2.4088,	103.45,	15
14430,	-6000113,	113.655,	-1.33212,	-0.457875,	230.32,	15
14431,	6000113,	62.1955,	2.67478,	1.8609,	453.346,	15
14431,	-6000113,	57.5915,	2.19542,	-1.41373,	261.9,	15
14432,	6000113,	69.6438,	3.20158,	-2.64139,	857.036,	15
14432,	-6000113,	63.5298,	2.64218,	1.01073,	448.362,	15
14433,	6000113,	83.1644,	-2.0326,	0.353472,	322.883,	15
14433,	-6000113,	73.3502,	-1.273,	-1.10955,	141.256,	15
14434,	6000113,	36.6972,	0.936741,	-2.67974,	54.0101,	15
14434,	-6000113,	57.4884,	2.68749,	1.76764,	424.345,	15
14435,	6000113,	51.1989,	2.75026,	-2.31903,	402.183,	15
14435,	-6000113,	74.3832,	2.22946,	0.237516,	349.691,	15
14436,	6000113,	42.7721,	0.25995,	-2.7829,	44.2254,	15
14436,	-6000113,	37.1836,	-1.69616,	0.348883,	104.79,	15
14437,	6000113,	75.3498,	-1.15583,	-1.41782,	131.54,	15
14437,	-6000113,	29.2941,	-3.01941,	-2.98722,	300.675,	15
14438,	6000113,	51.9787,	-1.88552,	1.85505,	175.208,	15
14438,	-6000113,	142.716,	-1.47993,	0.37028,	329.697,	15
14439,	6000113,	24.132,	3.66108,	-2.49652,	469.717,	15
14439,	-6000113,	14.5915,	0.426361,	0.298589,	15.938,	15
14440,	6000113,	98.37,	0.563082,	-1.65148,	114.381,	15
14440,	-6000113,	29.0648,	1.64174,	1.16027,	77.8617,	15
14441,	6000113,	44.2888,	2.69674,	0.261879,	329.925,	15
14441,	-6000113,	19.815,	5.34655,	2.931,	2079.45,	15
14442,	6000113,	114.301,	0.0463165,	1.94297,	114.424,	15
14442,	-6000113,	6.24038,	-2.95048,	-2.49407,	59.8061,	15
14443,	6000113,	43.1307,	-4.13154,	-1.04092,	1343.3,	15
14443,	-6000113,	13.4351,	-1.68071,	1.15357,	37.32,	15
14444,	6000113,	46.6299,	0.970074,	2.83653,	70.3458,	15
14444,	-6000113,	50.1554,	-1.11197,	-3.05342,	84.4934,	15
14445,	6000113,	59.1549,	-0.0658659,	1.10199,	59.2833,	15
14445,	-6000113,	39.4887,	-1.46882,	-2.0372,	90.3168,	15
14446,	6000113,	43.7098,	-0.124512,	3.0026,	44.049,	15
14446,	-6000113,	72.1612,	-1.43419,	1.14384,	160.002,	15
14447,	6000113,	42.7905,	1.13079,	-1.75321,	73.1904,	15
14447,	-6000113,	71.7706,	0.240125,	1.1665,	73.8497,	15
14448,	6000113,	91.5646,	-0.808494,	-1.28999,	123.157,	15
14448,	-6000113,	94.8226,	-1.88242,	-0.639863,	318.681,	15
14449,	6000113,	53.9655,	2.08564,	-1.4954,	220.556,	15
14449,	-6000113,	55.4719,	1.14781,	1.74254,	96.205,	15
14450,	6000113,	55.3961,	2.40288,	1.42465,	308.706,	15
14450,	-6000113,	67.6383,	2.73106,	-1.88992,	521.296,	15
14451,	6000113,	46.1395,	-0.0103146,	1.56937,	46.1419,	15
14451,	-6000113,	22.0175,	2.79237,	1.46614,	180.334,	15
14452,	6000113,	60.439,	1.41556,	2.31343,	131.805,	15
14452,	-6000113,	63.1384,	1.59839,	-1.22311,	162.496,	15
14453,	6000113,	53.5038,	-1.89108,	-1.02714,	181.309,	15
14453,	-6000113,	68.5215,	-2.21631,	2.19446,	318.024,	15
14454,	6000113,	36.5121,	-2.12324,	-0.154896,	154.771,	15
14454,	-6000113,	77.8403,	-3.3902,	-2.24199,	1156.15,	15
14455,	6000113,	17.9871,	-3.6307,	1.63107,	339.646,	15
14455,	-6000113,	17.8919,	0.201414,	-1.80426,	18.256,	15
14456,	6000113,	91.3002,	-0.0889572,	2.73035,	91.6617,	15
14456,	-6000113,	83.2045,	0.486247,	1.00162,	93.2361,	15
14457,	6000113,	375.321,	0.433567,	-1.51253,	411.153,	15
14457,	-6000113,	6.58536,	-0.154,	2.92166,	6.6636,	15
14458,	6000113,	53.7505,	1.69675,	-2.47611,	151.563,	15
14458,	-6000113,	60.3755,	2.42248,	0.49194,	343.007,	15
14459,	6000113,	34.4675,	3.91322,	0.617931,	863.061,	15
14459,	-6000113,	54.3906,	2.10615,	-1.72246,	226.761,	15
14460,	6000113,	59.8663,	1.89543,	1.54268,	203.714,	15
14460,	-6000113,	66.9048,	1.80414,	-2.14733,	208.722,	15
14461,	6000113,	52.4647,	2.21285,	2.50146,	242.679,	15
14461,	-6000113,	72.8408,	0.577845,	-3.08786,	85.3439,	15
14462,	6000113,	38.844,	-2.03903,	0.25919,	151.751,	15
14462,	-6000113,	28.9913,	-4.44622,	-1.76582,	1236.7,	15
14463,	6000113,	48.1893,	3.26819,	3.05539,	633.733,	15
14463,	-6000113,	53.1606,	2.05639,	-0.0939963,	211.196,	15
14464,	6000113,	92.831,	1.98619,	1.17054,	344.632,	15
14464,	-6000113,	49.0008,	2.1654,	-2.72578,	216.408,	15
